customer_id,age,gender,city,plan_type,monthly_bill,data_usage_gb,call_minutes,sms_count,complaints,customer_tenure_months,payment_method,network_quality,support_calls,device_type,churn_status,customer_rating
C10688,41.0,Male,Coimbatore,Premium,888.76,19.93,163,31,0,13,Credit Card,Average,2,iPhone,No,3.8
C10442,49.0,Female,Pune,Unlimited,1684.17,14.07,109,43,1,76,UPI,Good,2,Android,No,2.8
C10630,48.0,Female,Chennai,Standard,2290.16,12.91,332,32,2,77,Credit Card,Good,2,Android,Yes,3.8
C10446,18.0,Male,Madurai,Premium,2044.51,5.01,88,57,2,37,UPI,Good,2,Android,No,3.6
C10226,22.0,Male,Trichy,Basic,1741.0,38.3,206,45,0,81,Debit Card,Good,1,Android,No,4.4
C10458,46.0,Male,Chennai,Unlimited,1820.59,12.41,261,44,0,84,UPI,Average,1,Android,No,5.0
C11059,50.0,Male,Pune,Standard,1537.76,46.58,459,27,3,86,Credit Card,Average,2,iPhone,No,4.3
C10265,19.0,Female,Mumbai,Basic,1529.23,16.97,671,41,0,12,UPI,Excellent,2,Android,No,4.2
C10947,41.0,Female,Trichy,Basic,235.86,18.5,270,35,1,5,Auto Pay,Average,1,Android,Yes,4.0
C10767,48.0,Female,Hyderabad,Premium,1748.64,9.58,114,37,2,18,Net Banking,Good,1,iPhone,Yes,3.5
C10746,,Other,Trichy,Standard,2410.57,,594,41,3,42,Net Banking,Good,2,Android,Yes,3.6
C10911,42.0,Male,Madurai,Premium,802.54,8.81,304,47,2,49,UPI,Poor,1,Android,No,3.5
C10262,,Male,Hyderabad,Unlimited,967.64,21.44,174,43,2,71,UPI,Excellent,1,iPhone,No,3.4
C10070,61.0,Male,Mumbai,Premium,2493.82,11.55,255,57,2,49,Credit Card,Good,2,iPhone,No,3.0
C10030,44.0,Female,Hyderabad,Premium,294.63,12.47,203,39,4,81,Net Banking,Excellent,2,Android,No,2.2
C10848,18.0,Female,Chennai,Standard,581.39,26.59,164,55,2,52,Debit Card,Average,0,Android,No,3.6
C10858,44.0,Male,Hyderabad,Basic,1632.77,5.94,606,44,3,6,UPI,Poor,1,Android,Yes,1.9
C10601,26.0,Female,Kochi,Premium,,8.26,278,42,2,26,Credit Card,Good,2,Android,Yes,4.4
C10230,28.0,Male,Pune,Basic,1154.52,19.44,200,57,2,26,Credit Card,Average,3,Android,Yes,2.7
C10497,41.0,Female,Chennai,Unlimited,885.03,21.91,199,57,0,42,Debit Card,Poor,2,iPhone,Yes,3.2
C10282,25.0,Female,Pune,Premium,2382.33,21.86,183,47,2,66,Debit Card,Good,1,Android,No,3.0
C10443,42.0,Female,Trichy,Standard,1373.31,18.03,717,51,3,93,Auto Pay,Good,0,iPhone,No,3.3
C10327,64.0,Female,Pune,Basic,1638.07,16.24,427,44,2,80,Debit Card,Average,1,Android,No,2.5
C10874,39.0,Female,Kochi,Premium,2344.6,15.14,417,43,0,93,UPI,Average,4,Android,No,4.4
C10572,45.0,Male,Mumbai,Basic,1258.69,23.64,373,26,2,19,Debit Card,Excellent,2,Android,Yes,3.2
C10627,21.0,Male,Pune,Premium,1376.1,10.61,599,30,1,2,UPI,Excellent,3,iPhone,No,3.2
C10972,61.0,Female,Salem,Basic,1289.56,27.21,171,45,4,5,Auto Pay,Excellent,3,Android,Yes,3.0
C11116,53.0,Other,Mumbai,Standard,1951.35,7.79,334,53,2,14,Auto Pay,Excellent,1,iPhone,No,3.6
C10304,38.0,Female,Salem,Basic,799.67,11.4,118,43,1,11,UPI,Good,2,Android,No,2.6
C10332,52.0,Female,Madurai,Premium,650.48,8.9,282,55,3,52,Credit Card,,2,Android,No,2.0
C10757,63.0,Female,Coimbatore,Basic,1034.49,5.78,78,47,3,84,Credit Card,Excellent,3,Android,No,2.7
C10785,31.0,Female,Trichy,Unlimited,2264.3,38.7,83,38,3,44,Credit Card,Poor,4,Android,Yes,1.5
C10159,53.0,Male,,Standard,1011.14,33.75,121,40,2,58,Net Banking,Good,2,Android,No,3.4
C10425,30.0,Male,Hyderabad,Basic,342.59,8.28,562,40,1,74,Debit Card,Good,3,iPhone,No,3.4
C10840,38.0,Male,Kochi,Standard,794.48,16.87,134,46,1,38,Credit Card,Good,0,iPhone,No,3.7
C10488,21.0,Male,Madurai,Premium,1136.89,8.2,536,50,2,39,UPI,Average,1,iPhone,No,3.2
C10317,55.0,Female,Chennai,Standard,213.87,8.54,337,46,2,26,Debit Card,Excellent,2,Android,No,3.0
C10263,33.0,Female,Chennai,Premium,1880.0,11.83,440,46,1,85,Debit Card,Average,3,iPhone,No,3.5
C10099,18.0,Female,Chennai,Premium,1568.03,25.99,191,41,0,73,Debit Card,Average,2,iPhone,No,4.0
C10717,27.0,Male,Pune,Premium,906.66,9.55,403,40,1,65,Debit Card,Good,1,Android,No,3.5
C10885,24.0,Male,Mumbai,Basic,1902.53,22.02,221,33,0,59,Credit Card,Good,1,iPhone,Yes,4.5
C10836,44.0,Female,Pune,Premium,2391.18,31.14,414,49,1,51,Auto Pay,Excellent,3,Android,Yes,2.8
C11069,,Male,Hyderabad,Basic,,12.52,307,53,1,33,Credit Card,,1,iPhone,No,3.5
C10138,31.0,Female,Mumbai,Premium,2061.25,,239,51,2,30,UPI,Excellent,1,iPhone,No,3.7
C10563,30.0,Male,Coimbatore,Standard,2044.52,5.39,279,33,0,27,UPI,Good,5,Android,Yes,3.1
C10059,34.0,Female,Pune,Premium,2348.88,9.13,91,43,1,3,Credit Card,Average,0,Feature Phone,No,4.0
C10621,18.0,Female,Coimbatore,Standard,2396.53,28.89,365,37,1,63,Credit Card,Good,1,Android,No,3.4
C11168,40.0,Male,Coimbatore,Standard,1425.64,11.62,397,42,1,77,Auto Pay,Poor,1,iPhone,Yes,3.1
C10811,34.0,Female,Madurai,Basic,953.04,17.11,68,43,3,93,UPI,Good,1,Android,Yes,3.0
C11185,24.0,Male,Hyderabad,Unlimited,997.01,19.75,188,46,2,68,Auto Pay,Poor,2,iPhone,No,3.6
C10732,30.0,Female,Chennai,Standard,1946.59,33.51,295,49,2,16,Debit Card,Good,3,Android,Yes,2.3
C10910,37.0,Female,Bengaluru,Basic,2140.18,19.1,336,42,2,7,Net Banking,Good,1,Android,Yes,3.5
C10665,54.0,Male,Trichy,Standard,1076.72,2.3,236,39,3,66,Credit Card,Excellent,3,Android,No,2.9
C11090,39.0,Female,Mumbai,Standard,581.23,5.63,563,53,1,57,UPI,Poor,6,iPhone,Yes,1.5
C10252,57.0,Female,Pune,Premium,2481.78,6.77,210,31,2,14,UPI,Excellent,1,Android,No,3.1
C10041,26.0,Male,Madurai,Premium,1673.22,14.24,148,58,2,30,Debit Card,Good,1,Android,No,3.4
C10116,25.0,Male,Salem,Unlimited,1935.81,28.32,435,52,0,94,UPI,Good,2,Android,Yes,5.0
C10677,20.0,Male,Mumbai,Basic,969.01,28.94,161,52,2,33,Auto Pay,Average,2,Android,Yes,2.7
C10806,46.0,Male,Salem,Standard,984.77,13.88,218,49,4,89,UPI,Average,3,Android,Yes,1.5
C10640,62.0,Female,Hyderabad,Basic,1788.87,23.06,211,46,1,21,UPI,Excellent,3,iPhone,Yes,3.4
C10016,20.0,Male,Bengaluru,Standard,487.76,6.91,396,49,1,56,Auto Pay,Good,2,iPhone,No,4.5
C11036,52.0,Female,Mumbai,Premium,585.45,17.99,314,54,3,61,Debit Card,Poor,1,Android,No,1.5
C10558,47.0,Male,Salem,Unlimited,734.28,21.01,77,42,1,40,Net Banking,Average,1,Android,No,3.7
C10554,40.0,Male,Pune,Basic,,13.39,176,41,4,31,Debit Card,Good,1,Android,No,2.9
C11107,46.0,Female,Salem,Unlimited,249.25,9.93,196,46,0,5,Credit Card,Excellent,5,Android,No,2.7
C10082,33.0,Female,Madurai,Standard,2070.56,18.95,150,40,5,12,Auto Pay,Excellent,0,iPhone,Yes,2.4
C10684,33.0,Male,Coimbatore,Basic,1077.88,26.47,312,43,1,50,Credit Card,Average,2,Android,No,3.8
C10564,,Male,Salem,Premium,983.86,11.53,149,38,2,79,Auto Pay,Excellent,2,Android,No,3.8
C10528,58.0,Female,Bengaluru,Unlimited,1378.61,17.49,196,48,2,63,Net Banking,Good,6,iPhone,Yes,2.7
C10259,47.0,Male,Madurai,Basic,2448.91,14.65,262,42,4,61,UPI,Average,2,Android,Yes,1.9
C11136,,Male,Salem,Premium,1130.43,11.89,217,46,3,60,Auto Pay,Good,2,iPhone,No,2.8
C10085,64.0,Female,Mumbai,Premium,2394.5,21.02,316,43,1,21,UPI,Poor,1,Android,Yes,4.0
C10266,18.0,Other,Mumbai,Premium,2114.01,7.15,168,49,1,79,Debit Card,Poor,1,Android,Yes,2.4
C10719,62.0,Male,Salem,Unlimited,570.9,6.04,439,52,0,4,Credit Card,Poor,4,Feature Phone,Yes,2.2
C11096,55.0,Female,Kochi,Premium,611.08,35.53,504,37,1,15,Auto Pay,Good,0,iPhone,No,4.3
C11074,59.0,Other,Pune,Standard,668.19,23.36,761,51,0,82,UPI,Poor,2,iPhone,No,3.1
C10929,58.0,Male,Hyderabad,Standard,1649.77,10.28,294,43,1,76,Net Banking,Average,0,Android,No,3.8
C10142,32.0,Male,Salem,Unlimited,397.1,18.0,278,44,2,63,UPI,Good,0,Android,No,3.8
C10703,50.0,Male,Bengaluru,Basic,1786.11,12.27,292,43,0,38,Debit Card,Average,2,Android,No,4.2
C10176,45.0,Female,Trichy,Standard,1955.49,33.49,641,44,2,71,Debit Card,Excellent,0,Android,No,3.7
C10647,56.0,Male,Pune,Standard,557.28,5.63,180,51,3,47,Debit Card,Good,2,Android,No,2.1
C10065,59.0,Female,Hyderabad,Standard,341.68,26.8,79,40,1,58,Auto Pay,Excellent,2,Feature Phone,No,3.0
C11018,61.0,Female,Chennai,Basic,2445.22,24.78,68,45,1,25,UPI,Excellent,1,Android,No,3.9
C10180,18.0,Female,Kochi,Unlimited,383.24,13.6,413,61,0,76,UPI,Good,5,Android,No,2.3
C10598,35.0,Male,Salem,Standard,1159.01,5.82,391,45,1,19,Credit Card,Excellent,2,Android,Yes,4.6
C10454,43.0,Female,Hyderabad,Standard,2374.22,24.85,354,40,0,74,Debit Card,Poor,4,Android,No,2.9
C11148,54.0,Female,Hyderabad,Standard,2422.08,12.73,434,45,0,69,Net Banking,Good,2,iPhone,No,3.2
C11190,34.0,Male,Trichy,Standard,1524.92,6.67,178,42,3,60,UPI,Good,4,Android,Yes,2.7
C10956,23.0,Male,Chennai,Basic,1536.96,17.05,213,41,4,61,UPI,Average,1,Android,No,3.8
C10088,42.0,Male,Kochi,Standard,1583.16,11.24,629,49,0,28,UPI,Good,4,iPhone,Yes,4.1
C10481,48.0,Male,Salem,Premium,2128.36,16.31,440,45,2,42,Net Banking,Good,0,Feature Phone,No,3.5
C10257,40.0,Male,Madurai,Premium,,31.02,420,46,2,79,Net Banking,Poor,2,iPhone,No,2.1
C10835,20.0,Female,Chennai,Standard,1200.41,23.42,113,47,4,1,UPI,Excellent,0,iPhone,No,4.1
C10388,18.0,Male,Kochi,Premium,1947.01,17.59,145,52,1,86,UPI,Good,0,Feature Phone,No,4.3
C10364,39.0,Male,Mumbai,Basic,2344.33,8.37,405,49,2,4,Net Banking,Good,3,iPhone,Yes,3.1
C10450,39.0,Male,Pune,Basic,955.29,11.4,697,45,0,30,Auto Pay,Average,2,Android,Yes,3.5
C10720,22.0,Female,Madurai,Premium,2420.41,13.81,451,47,3,68,Debit Card,Good,2,iPhone,No,4.2
C10207,19.0,Female,Coimbatore,Standard,303.85,10.32,153,50,2,21,Debit Card,Good,1,Android,No,3.5
C11054,49.0,Female,Trichy,Unlimited,2450.77,24.89,127,42,2,47,UPI,Excellent,2,Android,Yes,3.4
C10368,59.0,Female,Coimbatore,Basic,1253.59,11.98,527,49,0,86,UPI,Good,2,iPhone,No,4.3
C10213,18.0,Female,Salem,Standard,490.97,47.84,251,50,0,32,Auto Pay,Excellent,1,iPhone,No,4.5
C10290,42.0,Male,Trichy,Premium,1161.3,20.86,9,47,2,83,UPI,Excellent,2,Android,No,3.1
C11040,36.0,Male,Hyderabad,Standard,1540.61,3.97,273,41,2,80,UPI,Excellent,1,iPhone,No,3.4
C10470,38.0,Male,Bengaluru,Standard,2122.82,17.92,857,45,4,92,Auto Pay,Average,0,iPhone,No,3.5
C10545,35.0,Male,Madurai,Premium,354.49,11.0,162,46,3,92,Auto Pay,Excellent,2,Android,No,3.0
C10337,46.0,Female,Mumbai,Standard,1571.97,13.67,246,49,1,6,Auto Pay,Average,0,Android,No,4.0
C10557,58.0,Female,Kochi,Standard,2485.96,13.13,396,55,2,2,Net Banking,Good,1,Android,No,3.6
C11048,35.0,Male,Trichy,Basic,1359.67,6.85,165,47,1,53,UPI,Good,3,Android,No,3.9
C11187,44.0,Male,Kochi,Standard,1997.09,6.06,485,44,0,48,Net Banking,Average,1,iPhone,Yes,5.0
C10667,52.0,Male,Trichy,Basic,986.96,12.16,295,49,1,14,Credit Card,Poor,3,Android,No,2.5
C11122,28.0,Male,Pune,Unlimited,2240.08,9.17,740,32,3,71,Credit Card,Excellent,0,Android,Yes,3.5
C10008,36.0,Male,Pune,Basic,1623.1,21.42,253,45,1,68,Auto Pay,Good,0,iPhone,No,4.8
C11064,19.0,Female,Coimbatore,Unlimited,1086.92,9.99,249,42,2,3,Debit Card,Good,4,iPhone,Yes,2.0
C11166,63.0,Male,Salem,Premium,860.28,23.43,722,37,1,6,Credit Card,Good,2,Feature Phone,Yes,4.1
C11095,50.0,Female,Mumbai,Basic,1315.03,26.69,283,39,0,56,Net Banking,Average,2,Android,Yes,3.8
C10649,20.0,Female,Trichy,Standard,400.13,17.67,394,49,1,76,UPI,Excellent,2,Android,No,3.2
C10723,35.0,Male,Chennai,Unlimited,1456.36,31.25,123,56,2,75,Debit Card,Good,4,iPhone,No,2.8
C10696,45.0,Male,Trichy,Premium,2041.16,6.12,202,48,2,83,UPI,Good,1,iPhone,No,3.6
C10518,52.0,Female,Coimbatore,Unlimited,1153.84,32.79,708,44,3,52,Credit Card,Good,1,Android,Yes,2.4
C10403,39.0,Female,Salem,Premium,1876.41,24.46,410,37,2,83,Debit Card,Average,2,Android,No,3.6
C10734,51.0,Female,Pune,Standard,2388.74,27.77,236,43,1,3,Debit Card,Average,3,iPhone,No,3.9
C10713,22.0,Female,Chennai,Standard,2293.9,16.82,487,43,0,8,Auto Pay,Good,0,Android,No,4.3
C11194,42.0,Male,Salem,Standard,715.08,8.35,583,34,1,82,UPI,Excellent,0,Feature Phone,No,5.0
C11172,38.0,Male,Chennai,Unlimited,2161.63,22.32,369,41,1,26,Auto Pay,Good,5,iPhone,Yes,2.5
C10144,43.0,Male,Kochi,Premium,843.77,25.32,272,32,0,56,Auto Pay,Good,3,Feature Phone,No,3.8
C11062,50.0,Female,Trichy,Unlimited,1249.84,11.64,573,58,1,33,Net Banking,Excellent,1,Android,No,3.2
C10819,60.0,Male,Hyderabad,Unlimited,,25.1,148,41,0,78,Debit Card,Good,4,Feature Phone,No,3.1
C10560,37.0,Female,Hyderabad,Basic,635.71,22.76,213,48,2,91,Credit Card,Excellent,4,Android,Yes,3.8
C10868,53.0,Female,Pune,Premium,1202.37,14.22,172,54,1,21,UPI,Excellent,1,iPhone,No,2.6
C10360,63.0,Female,Trichy,Standard,230.88,14.2,242,45,1,74,UPI,Poor,0,Android,No,3.1
C10495,44.0,Other,Chennai,Standard,771.22,10.45,179,60,2,90,Net Banking,Excellent,2,Android,No,2.6
C10664,28.0,Male,Salem,Premium,2455.89,14.23,285,41,2,30,Auto Pay,Excellent,0,Android,No,3.7
C10100,61.0,Male,Trichy,Standard,2204.4,12.95,301,48,4,55,Auto Pay,Good,2,iPhone,Yes,2.9
C10704,,Female,Mumbai,Premium,926.03,23.65,496,50,2,14,UPI,Poor,0,Android,No,3.3
C10916,62.0,Female,Salem,Unlimited,1512.09,4.85,753,52,1,78,Debit Card,Poor,2,iPhone,No,2.1
C10060,53.0,Male,Hyderabad,Standard,776.02,10.79,413,49,1,51,Debit Card,Good,2,Android,No,4.3
C10326,45.0,Male,Chennai,Premium,409.27,17.16,720,45,1,44,Debit Card,Good,0,iPhone,No,3.4
C10012,41.0,Male,Trichy,Standard,1217.98,10.84,256,53,7,28,Auto Pay,Average,3,Android,Yes,1.0
C10539,54.0,Female,Madurai,Basic,199.52,23.52,236,53,1,35,Auto Pay,Poor,4,Android,No,3.1
C10927,36.0,Male,Bengaluru,Unlimited,1810.99,18.86,268,38,0,88,UPI,Good,1,Android,No,3.5
C10895,52.0,Male,Madurai,Premium,443.17,7.55,136,47,4,22,UPI,Excellent,1,Android,No,2.7
C10762,18.0,Male,Chennai,Standard,2050.72,24.06,450,45,1,72,UPI,Excellent,1,Android,No,4.2
C10845,39.0,Female,Trichy,Premium,1423.68,13.9,702,48,1,69,UPI,Excellent,0,iPhone,No,4.2
C10075,48.0,Male,Pune,Basic,2230.53,19.38,214,47,1,32,UPI,Excellent,5,Android,Yes,3.0
C10549,40.0,Male,Madurai,Basic,473.02,21.25,141,47,2,49,UPI,Good,0,iPhone,Yes,3.5
C10585,33.0,Male,Coimbatore,Standard,1127.01,22.02,136,50,1,10,Net Banking,Excellent,0,Android,No,3.4
C10087,43.0,Male,Bengaluru,Standard,1297.06,31.55,252,43,0,8,Auto Pay,Excellent,3,Android,No,4.1
C10189,26.0,Female,Coimbatore,Basic,1310.58,29.3,286,59,1,87,Auto Pay,Average,3,Android,No,3.3
C11171,32.0,Male,Hyderabad,Unlimited,2447.15,26.68,424,51,2,11,Debit Card,Excellent,3,Android,Yes,2.9
C10178,56.0,Male,Hyderabad,Basic,720.58,23.22,512,44,2,69,Auto Pay,Excellent,5,Android,No,3.1
C11192,61.0,Male,Pune,Standard,2061.95,15.75,323,40,2,3,UPI,Good,0,iPhone,No,3.4
C11163,54.0,Male,Bengaluru,Premium,1792.69,17.1,184,47,2,48,UPI,Average,1,iPhone,Yes,3.0
C10191,50.0,Female,Trichy,Unlimited,2129.04,16.76,272,53,2,53,Net Banking,Excellent,1,Android,No,3.9
C11029,46.0,Male,Madurai,Standard,1597.89,14.54,353,43,1,40,Net Banking,Good,1,iPhone,No,3.8
C10414,22.0,Male,Madurai,Basic,655.85,8.41,663,51,2,52,Credit Card,Average,1,Android,No,3.2
C10619,25.0,Female,Hyderabad,Basic,1451.65,14.34,160,46,0,69,Net Banking,Average,2,Android,No,3.5
C11068,56.0,Female,Chennai,Premium,2183.81,5.6,1024,42,3,54,UPI,Good,3,Android,Yes,2.4
C10246,24.0,Female,Coimbatore,Basic,1291.71,9.5,461,55,2,34,UPI,Excellent,2,iPhone,No,3.0
C10218,49.0,Female,Hyderabad,Premium,2474.86,,441,48,1,82,UPI,Excellent,2,iPhone,Yes,4.6
C10605,55.0,Male,Mumbai,Basic,2391.83,5.03,280,37,0,54,UPI,Excellent,3,iPhone,Yes,3.2
C10490,41.0,Female,Trichy,Unlimited,307.55,15.65,289,40,4,94,Auto Pay,Average,2,Android,No,2.4
C10765,51.0,Male,Trichy,Unlimited,316.91,16.66,167,38,1,10,UPI,Good,0,iPhone,No,4.0
C10402,42.0,Female,Bengaluru,Basic,1743.93,14.4,85,42,2,32,UPI,Good,3,Android,Yes,3.6
C10979,50.0,Female,Madurai,Premium,2463.71,23.88,292,43,1,90,UPI,Excellent,2,Android,No,3.2
C10651,45.0,Male,Kochi,Basic,1150.09,9.35,406,40,2,51,UPI,Average,3,Android,Yes,2.7
C10714,64.0,Female,Trichy,Premium,212.91,10.21,133,33,4,90,Debit Card,Excellent,1,Android,No,2.7
C10748,54.0,Female,Madurai,Basic,1323.81,43.34,288,47,3,6,UPI,Excellent,3,Android,Yes,3.5
C10670,35.0,Female,Mumbai,Standard,534.85,19.99,192,39,2,63,Auto Pay,Good,4,iPhone,Yes,3.3
C10047,26.0,Male,Pune,Basic,2295.08,28.34,174,54,3,18,UPI,Poor,6,Android,Yes,1.7
C10708,30.0,Female,Kochi,Standard,1088.66,9.52,204,43,0,2,Debit Card,Average,3,Android,No,3.9
C10872,32.0,Male,Bengaluru,Standard,1482.79,19.56,288,52,1,3,Auto Pay,Poor,0,iPhone,Yes,2.5
C10283,53.0,Female,Madurai,Premium,,12.56,413,52,4,60,UPI,Average,2,iPhone,Yes,2.9
C10281,28.0,Male,Salem,Standard,564.09,43.19,208,56,0,55,UPI,Excellent,4,Android,No,3.0
C10653,50.0,Male,Bengaluru,Basic,829.17,6.74,527,45,0,50,Credit Card,Average,3,Android,No,3.4
C10232,50.0,Male,Madurai,Premium,970.35,7.73,563,49,1,59,Debit Card,Average,3,Android,No,2.8
C10081,38.0,Male,Madurai,Unlimited,340.33,26.33,377,45,1,85,Debit Card,Average,1,iPhone,No,3.8
C10474,47.0,Female,Hyderabad,Standard,1374.56,15.52,470,39,1,82,Auto Pay,Average,1,Android,No,2.9
C10222,28.0,Female,Mumbai,Standard,1077.92,5.77,185,37,2,35,UPI,Average,0,Android,No,2.9
C10473,50.0,Female,Pune,Premium,1855.88,9.86,170,54,1,82,Credit Card,Good,1,Android,No,4.0
C10351,40.0,Female,Hyderabad,Premium,1614.47,21.86,238,35,1,57,Credit Card,Average,1,Android,No,4.4
C10392,31.0,Female,Bengaluru,Basic,2445.09,30.99,481,38,2,72,UPI,Excellent,1,iPhone,Yes,3.6
C10229,39.0,Male,Coimbatore,Basic,1325.18,6.12,195,43,2,8,UPI,Excellent,1,iPhone,No,3.3
C10624,24.0,Male,Chennai,Standard,587.26,19.31,287,47,2,6,UPI,Good,2,Android,No,3.7
C10689,45.0,Male,Bengaluru,Standard,1677.43,,97,37,2,30,UPI,Good,1,Android,No,3.5
C10783,54.0,Male,Chennai,Basic,1181.34,3.76,148,34,2,15,Auto Pay,Average,1,Android,No,3.9
C11180,42.0,Male,Coimbatore,Basic,,,537,44,4,80,UPI,Good,0,Android,No,3.1
C11113,44.0,Male,Kochi,Basic,261.35,24.35,704,44,2,49,UPI,Good,2,Android,Yes,4.2
C11043,21.0,Female,Kochi,Standard,1573.96,9.68,65,44,1,35,UPI,Average,0,Android,No,4.2
C10299,53.0,Female,Trichy,Basic,1906.22,5.49,245,51,1,91,UPI,Excellent,1,Android,Yes,3.9
C10648,18.0,Male,Chennai,Basic,1457.2,10.6,197,37,1,81,Credit Card,Excellent,3,iPhone,No,2.4
C10994,23.0,Female,Pune,Premium,1091.34,26.61,372,27,2,12,Credit Card,Good,3,iPhone,No,3.4
C11041,31.0,Female,Madurai,Basic,2232.99,8.98,352,52,1,75,Credit Card,Average,2,iPhone,No,4.0
C10371,34.0,Other,Bengaluru,Standard,1760.85,31.71,508,40,1,54,Auto Pay,Poor,3,Android,No,2.1
C10837,46.0,Male,Kochi,Standard,1853.26,41.79,489,42,3,89,Debit Card,Good,1,Android,No,3.2
C10955,48.0,Female,Bengaluru,Unlimited,489.07,4.57,150,46,2,55,UPI,Good,1,Android,No,3.5
C10764,49.0,Male,Salem,Unlimited,1107.62,12.21,205,37,4,14,UPI,Excellent,1,Feature Phone,No,3.2
C10499,52.0,Female,Coimbatore,Standard,1103.18,12.83,307,53,1,24,Net Banking,Excellent,1,Android,No,3.9
C10766,45.0,Male,Mumbai,Standard,1123.32,7.88,382,44,0,50,Net Banking,Excellent,1,Android,No,3.7
C10301,21.0,Female,Chennai,Premium,1015.11,9.88,251,35,0,77,UPI,Good,2,iPhone,No,4.2
C10349,38.0,Male,Mumbai,Premium,1551.38,25.32,507,55,2,52,Net Banking,Average,0,iPhone,No,3.8
C10731,44.0,Male,Hyderabad,Basic,1054.79,22.61,441,32,1,91,UPI,Average,3,iPhone,Yes,3.4
C10594,40.0,Male,Madurai,Standard,355.83,14.24,468,34,0,2,Credit Card,Average,1,Android,No,5.0
C10832,42.0,Male,Chennai,Premium,1486.41,16.73,78,45,1,6,Debit Card,Average,0,Android,No,3.0
C11022,51.0,Female,Kochi,Premium,2198.93,38.1,185,46,1,74,UPI,Average,2,Android,No,4.3
C10438,18.0,Male,Mumbai,Premium,2372.56,4.74,319,41,1,57,Debit Card,Average,0,Android,No,3.5
C10106,52.0,Male,Salem,Standard,1500.46,18.84,122,53,2,48,Auto Pay,Excellent,0,Android,No,2.6
C10890,60.0,Female,Mumbai,Basic,1611.63,18.87,289,60,1,1,UPI,Good,2,iPhone,Yes,3.5
C10753,34.0,Other,,Standard,2066.16,17.95,158,43,1,84,UPI,Good,2,iPhone,No,4.2
C10775,61.0,Male,Coimbatore,Premium,668.35,19.27,506,39,2,23,Debit Card,Good,1,iPhone,No,3.4
C10899,45.0,Male,Chennai,Unlimited,1360.3,31.37,290,41,4,92,Debit Card,Excellent,1,Feature Phone,Yes,3.3
C10334,61.0,Female,Chennai,Standard,2180.83,32.78,496,48,0,55,Auto Pay,Excellent,0,iPhone,No,5.0
C10569,29.0,Female,Chennai,Premium,2190.88,10.4,181,44,0,90,Auto Pay,Good,1,Android,No,3.5
C10064,23.0,Male,Coimbatore,Basic,1068.03,40.19,485,52,1,61,UPI,Excellent,2,iPhone,Yes,4.0
C10025,50.0,Male,Salem,Standard,1545.85,23.02,122,22,1,70,Net Banking,Good,2,iPhone,No,2.4
C11121,37.0,Female,Trichy,Basic,1094.18,6.89,257,34,3,34,Net Banking,Average,2,iPhone,No,2.6
C10921,39.0,Female,Kochi,Standard,427.84,13.73,272,49,2,85,Debit Card,,0,Android,No,2.9
C10907,42.0,Male,Bengaluru,Standard,470.34,14.16,160,40,1,35,Net Banking,Excellent,2,iPhone,No,4.1
C11167,53.0,Female,Salem,Standard,1436.91,13.3,549,34,3,66,Net Banking,Good,3,Android,Yes,2.5
C10676,18.0,Male,Mumbai,Basic,357.78,42.67,164,39,2,15,Credit Card,Good,1,Android,No,2.9
C10862,39.0,Female,Trichy,Premium,968.22,25.07,181,48,1,11,Credit Card,Good,2,Feature Phone,No,4.2
C10164,45.0,Female,Coimbatore,Premium,2003.13,7.63,327,46,5,12,Debit Card,Average,2,iPhone,Yes,2.7
C10635,27.0,Male,Trichy,Basic,863.63,14.75,564,50,3,35,Credit Card,Average,3,Android,Yes,2.5
C10884,31.0,Male,Salem,Standard,1470.47,39.76,103,56,1,1,Auto Pay,Average,2,iPhone,No,4.6
C10412,61.0,Female,Kochi,Basic,1131.25,28.96,252,46,2,46,UPI,Average,1,Android,No,3.6
C10365,40.0,Male,Trichy,Standard,245.32,12.08,67,41,2,4,Net Banking,Good,0,Android,Yes,3.7
C10695,45.0,Male,Coimbatore,Basic,1277.79,22.02,421,47,2,94,Auto Pay,Good,2,Android,No,3.5
C11112,19.0,Male,Trichy,Standard,1184.21,2.4,222,52,0,13,Auto Pay,Average,2,Android,No,4.0
C10977,36.0,Female,Madurai,Standard,,38.26,588,53,2,17,UPI,Good,2,Android,Yes,3.5
C10400,40.0,Female,Salem,Basic,1104.18,17.68,437,44,3,47,Credit Card,Average,0,Android,No,3.5
C11076,64.0,Male,Kochi,Premium,1481.68,6.28,273,43,3,8,Auto Pay,Average,2,Android,No,3.2
C11181,43.0,Female,Bengaluru,Basic,1052.24,4.21,278,46,1,57,Auto Pay,Average,1,Android,No,2.9
C10033,33.0,Male,Pune,Premium,779.32,9.98,236,41,1,63,Credit Card,Average,3,iPhone,No,3.7
C11127,25.0,Female,Pune,Basic,2411.73,19.19,134,58,3,81,Credit Card,Good,2,Android,No,2.5
C11173,64.0,Male,Chennai,Standard,1345.17,14.72,180,45,2,21,Credit Card,Average,2,Feature Phone,Yes,2.8
C10646,58.0,Male,Bengaluru,Standard,1683.73,28.28,125,35,2,46,UPI,Good,1,Android,No,3.1
C10344,46.0,Female,Pune,Premium,817.23,13.08,606,60,3,74,Debit Card,Good,6,Android,No,1.5
C11038,54.0,Female,Madurai,Premium,1118.96,9.89,419,40,2,10,Debit Card,Average,0,Android,No,4.2
